order_number,order_date,customer_name,channel,product_name,quantity,unit_price,revenue,cost,state,state_name,us_region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month_name,order_month_num,order_month
SO - 0010305,2014-03-13,Terumo Corp,Wholesale,Product 1,5,5621.3,28106.5,3260.354,NY,New York,Northeast,42.90339,-78.75475,,16301.769999999999,11804.730000000001,42.00000000000001,March,3,2014-03
SO - 0008985,2014-03-13,Zoomdog Corp,Wholesale,Product 20,9,1092.1000000000001,9828.900000000001,917.364,VA,Virginia,South,38.63706,-77.31109,,8256.276,1572.6240000000016,16.000000000000014,March,3,2014-03
SO - 0001449,2014-03-13,Dazzlesphe Corp,Wholesale,Product 26,6,6532.5,39195.0,5487.3,CA,California,West,36.74773,-119.77237,,32923.8,6271.199999999997,15.999999999999993,March,3,2014-03
SO - 0002475,2014-03-13,Zoovu Corp,Distributor,Product 17,9,5628.0,50652.0,4333.56,MA,Massachusetts,Northeast,42.52787,-70.92866,,39002.04,11649.96,23.0,March,3,2014-03
SO - 0004430,2014-03-13,Aromaticos Company,Distributor,Product 17,10,5071.900000000001,50719.00000000001,3246.0160000000005,TX,Texas,South,32.56919,-97.12053,,32460.160000000003,18258.840000000004,36.00000000000001,March,3,2014-03
SO - 0005020,2014-03-13,Brainspher Ltd,Distributor,Product 26,8,884.4,7075.2,548.328,FL,Florida,South,28.47689,-82.52546,,4386.624,2688.576,38.0,March,3,2014-03
SO - 0005734,2014-03-13,Oba Company,Wholesale,Product 15,9,917.9,8261.1,468.129,MA,Massachusetts,Northeast,42.3876,-71.0995,,4213.161,4047.9390000000003,49.0,March,3,2014-03
SO - 0006890,2014-03-13,Zoonoodle Ltd,Distributor,Product 15,5,1092.1000000000001,5460.500000000001,775.3910000000001,IL,Illinois,Midwest,42.24868,-89.07452,,3876.9550000000004,1583.5450000000005,29.000000000000004,March,3,2014-03
SO - 0007171,2014-03-13,Terumo Corp,Wholesale,Product 1,5,5621.3,28106.5,3260.354,LA,Louisiana,South,32.46688,-93.79219,,16301.769999999999,11804.730000000001,42.00000000000001,March,3,2014-03
SO - 0009103,2014-03-13,Eidel Corp,Wholesale,Product 13,12,1721.9,20662.800000000003,843.731,NJ,New Jersey,Northeast,39.92595,-75.11962,,10124.772,10538.028000000002,51.0,March,3,2014-03
SO - 0001571,2014-03-13,Wordtune Company,Wholesale,Product 22,6,1896.1000000000001,11376.6,891.167,WI,Wisconsin,Midwest,43.01168,-88.23148,,5347.002,6029.598,53.0,March,3,2014-03
SO - 0001908,2014-03-13,Divanoodle Ltd,Distributor,Product 17,10,670.0,6700.0,321.59999999999997,AL,Alabama,South,33.20984,-87.56917,,3215.9999999999995,3484.0000000000005,52.0,March,3,2014-03
SO - 0002224,2014-03-13,SEINDNI Corp,Export,Product 29,9,3886.0,34974.0,2020.72,MA,Massachusetts,Northeast,42.4251,-71.06616,,18186.48,16787.52,48.00000000000001,March,3,2014-03
SO - 0002820,2014-03-13,Lazzy Group,Export,Product 5,11,1112.2,12234.2,811.9060000000001,TN,Tennessee,South,36.16913,-86.78479,,8930.966,3303.2340000000004,27.0,March,3,2014-03
SO - 000453,2014-03-13,Skyble Corp,Distributor,Product 26,5,2458.9,12294.5,2090.065,CA,California,West,33.77974,-116.46529,,10450.325,1844.1749999999993,14.999999999999995,March,3,2014-03
SO - 0004732,2014-03-13,SHISEIDO Ltd,Wholesale,Product 20,8,1340.0,10720.0,737.0000000000001,FL,Florida,South,26.46146,-80.07282,,5896.000000000001,4823.999999999999,44.99999999999999,March,3,2014-03
SO - 0006699,2014-03-13,Skiptube Ltd,Distributor,Product 1,8,1869.3,14954.4,1383.282,LA,Louisiana,South,29.99409,-90.24174,,11066.256,3888.1440000000002,26.0,March,3,2014-03
SO - 0006867,2014-03-13,Twinte Group,Wholesale,Product 26,8,3899.4,31195.2,2573.6040000000003,NC,North Carolina,South,35.60095,-82.55402,,20588.832000000002,10606.367999999999,34.0,March,3,2014-03
SO - 0007603,2014-03-13,Colgate-Pa Group,Wholesale,Product 5,9,6472.2,58249.799999999996,5371.9259999999995,NJ,New Jersey,Northeast,40.21705,-74.74294,,48347.333999999995,9902.466,17.0,March,3,2014-03
SO - 0008345,2014-03-13,Linkbuzz Ltd,Distributor,Product 2,7,207.70000000000002,1453.9,137.08200000000002,IN,Indiana,Midwest,40.19153,-85.38601,,959.5740000000002,494.3259999999999,33.99999999999999,March,3,2014-03
SO - 0008383,2014-03-13,SAFEWAY Ltd,Wholesale,Product 17,11,1192.6000000000001,13118.600000000002,632.0780000000001,OH,Ohio,Midwest,40.8686,-81.36892,,6952.858000000001,6165.742000000001,47.0,March,3,2014-03
SO - 0001660,2014-03-14,Mylan Corp,Distributor,Product 25,6,1058.6000000000001,6351.6,719.8480000000002,NJ,New Jersey,Northeast,40.07706,-74.20037,,4319.088000000002,2032.5119999999988,31.99999999999998,March,3,2014-03
SO - 0003430,2014-03-14,Cantrell Company,Wholesale,Product 16,8,1782.2,14257.6,1354.472,GA,Georgia,South,33.88399,-84.51438,,10835.776,3421.8240000000005,24.000000000000004,March,3,2014-03
SO - 0005566,2014-03-14,Aromaticos Company,Distributor,Product 18,8,174.20000000000002,1393.6000000000001,142.844,IL,Illinois,Midwest,41.60156,-87.73503,,1142.752,250.84800000000018,18.00000000000001,March,3,2014-03
SO - 0006014,2014-03-14,Brightdog Corp,Distributor,Product 5,7,180.9,1266.3,86.832,MN,Minnesota,Midwest,44.76774,-93.27772,,607.824,658.476,52.0,March,3,2014-03
SO - 0006954,2014-03-14,Arbor Company,Distributor,Product 14,8,978.2,7825.6,616.2660000000001,NJ,New Jersey,Northeast,40.85843,-74.16376,,4930.128000000001,2895.4719999999998,36.99999999999999,March,3,2014-03
SO - 0008974,2014-03-14,Cadila Ltd,Export,Product 17,12,857.6,10291.2,488.832,CT,Connecticut,Northeast,41.22509,-73.06111,,5865.984,4425.216,43.0,March,3,2014-03
SO - 000621,2014-03-14,SEINDNI Corp,Export,Product 2,7,1072.0,7504.0,707.52,IL,Illinois,Midwest,41.83755,-87.68184,,4952.639999999999,2551.3600000000006,34.00000000000001,March,3,2014-03
SO - 0001944,2014-03-14,Yodoo Ltd,Distributor,Product 14,8,3718.5,29748.0,1970.805,OK,Oklahoma,South,35.65283,-97.4781,,15766.44,13981.56,47.0,March,3,2014-03
SO - 0006806,2014-03-14,US Ltd,Wholesale,Product 18,12,6452.1,77425.20000000001,2903.445,OR,Oregon,West,44.05207,-123.08675,,34841.340000000004,42583.86000000001,55.00000000000001,March,3,2014-03
SO - 0008160,2014-03-14,Brightdog Corp,Wholesale,Product 8,5,2566.1,12830.5,1950.2359999999999,CA,California,West,33.96168,-118.35313,,9751.18,3079.3199999999997,24.0,March,3,2014-03
SO - 0010464,2014-03-14,Tambee Company,Export,Product 16,10,3510.8,35108.0,1930.9400000000003,IL,Illinois,Midwest,42.03336,-87.8834,,19309.4,15798.599999999999,44.99999999999999,March,3,2014-03
SO - 0010158,2014-03-14,Zoovu Corp,Export,Product 7,10,891.1,8911.0,561.393,IL,Illinois,Midwest,41.948,-87.98061,,5613.93,3297.0699999999997,36.99999999999999,March,3,2014-03
SO - 0002355,2014-03-14,Actavis Company,Distributor,Product 29,6,167.5,1005.0,120.6,IN,Indiana,Midwest,37.96821,-87.49674,,723.5999999999999,281.4000000000001,28.000000000000007,March,3,2014-03
SO - 0004864,2014-03-14,Neutrogena Ltd,Wholesale,Product 17,9,1011.7,9105.300000000001,414.79699999999997,WI,Wisconsin,Midwest,42.68279,-89.01872,,3733.173,5372.127000000001,59.00000000000001,March,3,2014-03
SO - 0007327,2014-03-14,Nexus Group,Wholesale,Product 25,9,817.4,7356.599999999999,678.4419999999999,CT,Connecticut,Northeast,41.18739,-73.19576,,6105.977999999999,1250.6220000000003,17.000000000000004,March,3,2014-03
SO - 0007515,2014-03-14,Jabbercube Corp,Wholesale,Product 2,6,1782.2,10693.2,1051.498,NJ,New Jersey,Northeast,40.54564,-74.46082,,6308.988,4384.212,41.0,March,3,2014-03
SO - 0002606,2014-03-14,Eidel Corp,Distributor,Product 23,5,187.6,938.0,125.69200000000001,FL,Florida,South,25.67927,-80.31727,,628.46,309.53999999999996,32.99999999999999,March,3,2014-03
SO - 0006646,2014-03-14,American Corp,Wholesale,Product 26,11,1849.2,20341.2,906.1080000000001,IN,Indiana,Midwest,37.97476,-87.55585,,9967.188,10374.012,51.0,March,3,2014-03
SO - 0001424,2014-03-14,Nlounge Ltd,Distributor,Product 19,7,1688.4,11818.800000000001,844.2,CA,California,West,39.14045,-121.61691,,5909.400000000001,5909.400000000001,50.0,March,3,2014-03
SO - 0001754,2014-03-14,Ascend Ltd,Distributor,Product 26,11,1159.1000000000001,12750.100000000002,904.0980000000002,MO,Missouri,Midwest,38.95171,-92.33407,,9945.078000000001,2805.022000000001,22.000000000000004,March,3,2014-03
SO - 0003291,2014-03-14,Family Corp,Wholesale,Product 16,9,1038.5,9346.5,612.7149999999999,CA,California,West,38.44047,-122.71443,,5514.4349999999995,3832.0650000000005,41.0,March,3,2014-03
SO - 0005732,2014-03-14,Realcube Company,Export,Product 25,6,1996.6000000000001,11979.6,1197.96,CA,California,West,38.54491,-121.74052,,7187.76,4791.84,40.0,March,3,2014-03
SO - 0009865,2014-03-14,Zoonoodle Ltd,Wholesale,Product 1,8,2485.7000000000003,19885.600000000002,1168.279,WA,Washington,West,47.17176,-122.51846,,9346.232,10539.368000000002,53.0,March,3,2014-03
SO - 000388,2014-03-14,Quaxo Ltd,Distributor,Product 18,11,1045.2,11497.2,804.8040000000001,CA,California,West,33.74752,-116.97197,,8852.844000000001,2644.3559999999998,22.999999999999996,March,3,2014-03
SO - 0006268,2014-03-14,Blogtags Ltd,Export,Product 5,8,1025.1000000000001,8200.800000000001,656.0640000000001,TX,Texas,South,31.46377,-100.43704,,5248.512000000001,2952.2880000000005,36.0,March,3,2014-03
SO - 0006650,2014-03-14,Zooxo Ltd,Distributor,Product 28,9,5306.400000000001,47757.600000000006,3130.7760000000003,NY,New York,Northeast,43.04812,-76.14742,,28176.984000000004,19580.616,41.0,March,3,2014-03
SO - 0007378,2014-03-14,EMD Group,Distributor,Product 2,7,1775.5,12428.5,1473.665,IN,Indiana,Midwest,39.67674,-86.15616,,10315.654999999999,2112.845000000001,17.00000000000001,March,3,2014-03
SO - 0007871,2014-03-14,Cadila Ltd,Wholesale,Product 1,12,1058.6000000000001,12703.2,846.8800000000001,TX,Texas,South,29.99883,-95.1766,,10162.560000000001,2540.6399999999994,19.999999999999996,March,3,2014-03
SO - 0008390,2014-03-14,Aveda Group,Wholesale,Product 6,9,207.70000000000002,1869.3000000000002,95.54200000000002,NY,New York,Northeast,42.12662,-76.03324,,859.8780000000002,1009.422,53.99999999999999,March,3,2014-03
SO - 0008852,2014-03-14,Shuffledri Group,Wholesale,Product 14,7,737.0,5159.0,353.76,AR,Arkansas,South,36.19007,-94.15943,,2476.3199999999997,2682.6800000000003,52.0,March,3,2014-03
SO - 0008480,2014-03-14,Buzzshare Company,Distributor,Product 25,10,1085.4,10854.0,759.78,MA,Massachusetts,Northeast,42.26259,-71.80229,,7597.799999999999,3256.2000000000007,30.000000000000004,March,3,2014-03
SO - 000343,2014-03-15,Cogidoo Company,Wholesale,Product 25,11,6391.8,70309.8,4793.85,KS,Kansas,Midwest,39.18831,-96.60586,,52732.350000000006,17577.449999999997,24.999999999999993,March,3,2014-03
SO - 0001449,2014-03-15,Dazzlesphe Corp,Wholesale,Product 26,6,6532.5,39195.0,5487.3,KY,Kentucky,South,36.99032,-86.4436,,32923.8,6271.199999999997,15.999999999999993,March,3,2014-03
SO - 0001754,2014-03-15,Ascend Ltd,Distributor,Product 26,11,1159.1000000000001,12750.100000000002,904.0980000000002,PA,Pennsylvania,Northeast,40.60843,-75.49018,,9945.078000000001,2805.022000000001,22.000000000000004,March,3,2014-03
SO - 0007510,2014-03-15,Rooxo Company,Wholesale,Product 5,9,3035.1,27315.899999999998,1335.444,CA,California,West,36.97412,-122.0308,,12018.996,15296.903999999999,55.99999999999999,March,3,2014-03
SO - 0007992,2014-03-15,Z.H.T. Group,Export,Product 13,12,1983.2,23798.4,1566.728,OH,Ohio,Midwest,39.72765,-84.03425,,18800.736,4997.664000000001,21.000000000000004,March,3,2014-03
SO - 0008834,2014-03-15,Mylan Corp,Wholesale,Product 4,7,1058.6000000000001,7410.200000000001,455.19800000000004,MN,Minnesota,Midwest,45.01052,-93.45551,,3186.3860000000004,4223.814,56.99999999999999,March,3,2014-03
SO - 000417,2014-03-15,Linkbuzz Ltd,Distributor,Product 25,6,254.6,1527.6,127.3,CA,California,West,33.87224,-117.87034,,763.8,763.8,50.0,March,3,2014-03
SO - 0002017,2014-03-15,Vinte Group,Wholesale,Product 19,9,1031.8,9286.199999999999,412.72,LA,Louisiana,South,30.22659,-93.21738,,3714.4800000000005,5571.719999999998,59.999999999999986,March,3,2014-03
SO - 0003351,2014-03-15,NCS Group,Wholesale,Product 26,12,958.1,11497.2,804.804,WA,Washington,West,47.61038,-122.20068,,9657.648,1839.5520000000015,16.00000000000001,March,3,2014-03
SO - 0003793,2014-03-15,Walgreen Corp,Wholesale,Product 25,9,3819.0,34371.0,2329.59,NC,North Carolina,South,35.05266,-78.87836,,20966.31,13404.689999999999,38.99999999999999,March,3,2014-03
SO - 0004285,2014-03-15,Twinte Group,Wholesale,Product 13,11,1118.9,12307.900000000001,514.6940000000001,MD,Maryland,South,39.16261,-76.62469,,5661.634000000001,6646.2660000000005,53.99999999999999,March,3,2014-03
SO - 0006422,2014-03-15,Nexus Group,Distributor,Product 13,10,2646.5,26465.0,1879.0149999999999,WA,Washington,West,47.67399,-122.12151,,18790.149999999998,7674.850000000002,29.00000000000001,March,3,2014-03
SO - 0007557,2014-03-15,Skippad Ltd,Wholesale,Product 26,5,1902.8,9514.0,761.12,OH,Ohio,Midwest,39.75895,-84.19161,,3805.6,5708.4,60.0,March,3,2014-03
SO - 0007966,2014-03-15,General Company,Distributor,Product 20,11,938.0,10318.0,637.84,CA,California,West,33.56504,-117.72712,,7016.240000000001,3301.7599999999993,31.999999999999996,March,3,2014-03
SO - 0003472,2014-03-15,Realbridge Corp,Wholesale,Product 2,7,844.2,5909.400000000001,379.89000000000004,CA,California,West,34.57943,-118.11646,,2659.2300000000005,3250.17,54.99999999999999,March,3,2014-03
SO - 0003576,2014-03-15,Pacific Ltd,Distributor,Product 25,7,864.3000000000001,6050.1,639.582,IL,Illinois,Midwest,40.47578,-88.96991,,4477.074,1573.0260000000007,26.00000000000001,March,3,2014-03
SO - 0004145,2014-03-15,US Ltd,Distributor,Product 22,8,5989.8,47918.4,4731.942,GA,Georgia,South,32.08354,-81.09983,,37855.536,10062.864000000001,21.000000000000004,March,3,2014-03
SO - 0004723,2014-03-15,Avamba Company,Distributor,Product 25,8,2358.4,18867.2,1132.032,WA,Washington,West,47.64177,-122.0804,,9056.256,9810.944000000001,52.0,March,3,2014-03
SO - 0008165,2014-03-15,Quaxo Ltd,Distributor,Product 19,12,964.8000000000001,11577.6,530.6400000000001,MA,Massachusetts,Northeast,42.1487,-72.60787,,6367.680000000001,5209.919999999999,44.99999999999999,March,3,2014-03
SO - 0010071,2014-03-15,Trunyx Ltd,Export,Product 25,7,1085.4,7597.800000000001,792.3420000000001,OR,Oregon,West,45.43123,-122.77149,,5546.394,2051.406000000001,27.000000000000007,March,3,2014-03
SO - 000492,2014-03-15,Divanoodle Ltd,Distributor,Product 13,11,261.3,2874.3,133.263,IN,Indiana,Midwest,41.58337,-87.50004,,1465.893,1408.4070000000002,49.00000000000001,March,3,2014-03
SO - 0006527,2014-03-15,Omba Group,Export,Product 5,6,924.6,5547.6,545.514,ND,North Dakota,Midwest,47.92526,-97.03285,,3273.084,2274.5160000000005,41.00000000000001,March,3,2014-03
SO - 0007652,2014-03-15,Zooxo Ltd,Wholesale,Product 25,12,2673.3,32079.600000000002,1229.718,IN,Indiana,Midwest,39.96548,-86.14837,,14756.616000000002,17322.984,53.99999999999999,March,3,2014-03
SO - 0008088,2014-03-15,Nexus Group,Distributor,Product 16,5,3202.6,16013.0,1921.56,CA,California,West,34.42083,-119.69819,,9607.8,6405.200000000001,40.0,March,3,2014-03
SO - 0001605,2014-03-15,Amerisourc Corp,Wholesale,Product 25,10,2244.5,22445.0,1346.7,CA,California,West,37.38605,-122.08385,,13467.0,8978.0,40.0,March,3,2014-03
SO - 0002534,2014-03-15,Natures Group,Wholesale,Product 4,7,1815.7,12709.9,1325.461,OH,Ohio,Midwest,39.162,-84.45689,,9278.227,3431.672999999999,26.99999999999999,March,3,2014-03
SO - 0002997,2014-03-15,Holston Company,Wholesale,Product 25,9,1956.4,17607.600000000002,1604.248,FL,Florida,South,25.79065,-80.13005,,14438.232,3169.368000000002,18.00000000000001,March,3,2014-03
SO - 0005093,2014-03-15,General Company,Wholesale,Product 25,9,227.8,2050.2000000000003,102.51,IL,Illinois,Midwest,41.94151,-88.321,,922.59,1127.6100000000001,55.00000000000001,March,3,2014-03
SO - 0006226,2014-03-15,GOOD Ltd,Wholesale,Product 15,9,1125.6000000000001,10130.400000000001,810.432,CA,California,West,34.53611,-117.29116,,7293.888,2836.5120000000015,28.000000000000014,March,3,2014-03
SO - 0007941,2014-03-15,Natures Group,Wholesale,Product 17,9,6070.2,54631.799999999996,4249.139999999999,CA,California,West,33.77391,-117.94145,,38242.259999999995,16389.54,30.000000000000004,March,3,2014-03
SO - 0009635,2014-03-15,BB17 Company,Export,Product 15,12,3912.8,46953.600000000006,1995.528,WA,Washington,West,46.23958,-119.10057,,23946.336,23007.264000000006,49.00000000000001,March,3,2014-03
SO - 0005281,2014-03-15,Gabvine Ltd,Wholesale,Product 25,7,2747.0,19229.0,1098.8,VA,Virginia,South,38.44957,-78.86892,,7691.599999999999,11537.400000000001,60.00000000000001,March,3,2014-03
SO - 0005725,2014-03-15,Kare Corp,Wholesale,Product 27,8,857.6,6860.8,360.192,MN,Minnesota,Midwest,44.73191,-93.21772,,2881.536,3979.264,57.99999999999999,March,3,2014-03
SO - 0007382,2014-03-15,WOCKHARDT Group,Wholesale,Product 19,6,3926.2000000000003,23557.2,2316.458,IN,Indiana,Midwest,39.77514,-86.01718,,13898.748,9658.452000000001,41.0,March,3,2014-03
SO - 0009433,2014-03-15,Voolia Ltd,Distributor,Product 15,6,3705.1,22230.6,2482.417,CA,California,West,34.01223,-117.68894,,14894.502,7336.097999999998,32.99999999999999,March,3,2014-03
SO - 0006578,2014-03-16,Linkbuzz Ltd,Wholesale,Product 25,10,1072.0,10720.0,761.12,TX,Texas,South,32.90983,-96.63033,,7611.2,3108.8,29.000000000000004,March,3,2014-03
SO - 0008012,2014-03-16,Zoonoodle Ltd,Distributor,Product 3,8,1802.3,14418.4,1117.426,IL,Illinois,Midwest,42.19779,-87.94553,,8939.408,5478.992,38.0,March,3,2014-03
SO - 0008043,2014-03-16,Thoughtmix Ltd,Wholesale,Product 30,8,268.0,2144.0,142.04000000000002,CT,Connecticut,Northeast,41.78232,-72.61203,,1136.3200000000002,1007.6799999999998,46.99999999999999,March,3,2014-03
SO - 0008702,2014-03-16,WOONSOCKET Corp,Wholesale,Product 17,10,1058.6000000000001,10586.000000000002,539.8860000000001,CT,Connecticut,Northeast,41.18454,-73.13317,,5398.860000000001,5187.140000000001,49.00000000000001,March,3,2014-03
SO - 0008574,2014-03-16,ALK-Abello Ltd,Distributor,Product 5,11,917.9,10096.9,706.783,CT,Connecticut,Northeast,41.04537,-73.63402,,7774.613,2322.2869999999994,22.999999999999996,March,3,2014-03
SO - 0009251,2014-03-16,Realbridge Corp,Wholesale,Product 13,8,2546.0,20368.0,2062.26,MN,Minnesota,Midwest,44.76774,-93.27772,,16498.08,3869.9199999999983,18.999999999999993,March,3,2014-03
SO - 0001112,2014-03-16,US Ltd,Distributor,Product 11,6,6505.7,39034.2,5399.731,CT,Connecticut,Northeast,41.1176,-73.4079,,32398.386,6635.8139999999985,17.0,March,3,2014-03
SO - 0001908,2014-03-16,Divanoodle Ltd,Distributor,Product 17,10,670.0,6700.0,321.59999999999997,AZ,Arizona,West,32.29785,-110.9187,,3215.9999999999995,3484.0000000000005,52.0,March,3,2014-03
SO - 0001927,2014-03-16,Alembic Ltd,Distributor,Product 2,5,958.1,4790.5,603.6030000000001,TN,Tennessee,South,36.16913,-86.78479,,3018.0150000000003,1772.4849999999997,36.99999999999999,March,3,2014-03
SO - 0002506,2014-03-16,Epic Group,Export,Product 26,12,1949.7,23396.4,896.8620000000001,IL,Illinois,Midwest,42.37285,-87.94653,,10762.344000000001,12634.056,54.0,March,3,2014-03
SO - 0005213,2014-03-16,Fivechat Company,Wholesale,Product 13,8,214.4,1715.2,107.2,WI,Wisconsin,Midwest,44.81966,-91.49488,,857.6,857.6,50.0,March,3,2014-03
SO - 0005438,2014-03-16,Realbridge Corp,Distributor,Product 25,6,944.7,5668.200000000001,699.078,FL,Florida,South,25.75871,-80.39839,,4194.468,1473.7320000000009,26.00000000000001,March,3,2014-03
SO - 0010039,2014-03-16,Accord Group,Distributor,Product 26,6,1996.6000000000001,11979.6,938.402,NE,Nebraska,Midwest,40.92501,-98.34201,,5630.412,6349.188,53.0,March,3,2014-03
SO - 0008657,2014-03-16,SUPERVALU Ltd,Wholesale,Product 3,5,1889.4,9447.0,1095.852,TX,Texas,South,32.02464,-102.11347,,5479.26,3967.74,42.0,March,3,2014-03
SO - 0010162,2014-03-16,Wordtune Company,Distributor,Product 25,12,3993.2000000000003,47918.4,3034.8320000000003,CT,Connecticut,Northeast,41.77524,-72.52443,,36417.984000000004,11500.415999999997,23.999999999999993,March,3,2014-03
SO - 000399,2014-03-16,Voonyx Group,Export,Product 1,12,221.1,2653.2,172.458,AZ,Arizona,West,34.4839,-114.32245,,2069.496,583.7039999999997,21.999999999999993,March,3,2014-03
SO - 0002554,2014-03-16,Fivebridge Ltd,Wholesale,Product 26,8,931.3000000000001,7450.400000000001,409.77200000000005,IL,Illinois,Midwest,41.84559,-87.75394,,3278.1760000000004,4172.224,55.99999999999999,March,3,2014-03
SO - 0005251,2014-03-16,Topiczoom Corp,Export,Product 5,5,837.5,4187.5,502.5,MO,Missouri,Midwest,38.78922,-90.32261,,2512.5,1675.0,40.0,March,3,2014-03
SO - 0006215,2014-03-16,Deseret Group,Distributor,Product 4,10,3329.9,33299.0,2497.425,LA,Louisiana,South,30.22409,-92.01984,,24974.25,8324.75,25.0,March,3,2014-03
